timestep,real_det_return,real_sto_return
1187840,-2289.9732558169208,-2176.180576851859
1196032,-2300.430652869432,-2183.078712586243
1204224,-2297.550042103881,-2177.4251746524847
1212416,-2244.9889642096723,-1949.6155939775786
1220608,-2228.921336502197,-1724.7577514558047
1228800,-2206.2066261975697,-1725.3936810157604
1236992,-2214.719039177361,-2134.301673670473
1245184,-2212.750979174517,-1919.6042582154096
1253376,-2121.744332526319,-1919.0976427857263
1261568,-2069.3226698307403,-1884.9882247659662
1269760,-1996.37987617296,-2045.5409767876179
1277952,-1939.7262552728491,-1844.4199162283676
1286144,-1923.927297115892,-1642.2533188847924
1294336,-1926.072911743034,-2024.3011979753203
1302528,-1866.2044576832814,-1809.3095349461005
1310720,-1812.333372930119,-1800.2080705802662
1318912,-1760.6396010374615,-1585.0718368981054
1327104,-1724.099346919309,-1569.1042955617008
1335296,-1667.6031503582312,-1933.0008669323513
1343488,-1633.9523299399498,-1861.6388697856353
1351680,-1602.5650619546245,-1899.066562297649
1359872,-1588.9553847797213,-1686.686627483503
1368064,-1579.085949458362,-1676.245517487537
1376256,-1578.6792738321242,-1483.0154411633544
1384448,-1572.381184359768,-1633.998064599582
1392640,-1582.7919283871506,-1814.0058895558006
1400832,-1584.0074684897195,-1793.2266403099325
1409024,-1577.0275236517061,-1583.9442974943986
1417216,-1573.9770809643398,-1744.3348233589397
1425408,-1574.9720756031106,-1577.8137539165812
1433600,-1578.9062691958175,-1735.2724854177468
