timestep,real_det_return,real_sto_return
1720000,-729.1489569410351,-731.2651738660436
1725000,-720.8710708687545,-732.0541880768671
1730000,-722.1026060430761,-733.2549820378651
1735000,-732.3277538508045,-736.9618057089267
1740000,-730.0859501262637,-738.954822381511
1745000,-733.122845701453,-743.6248449687603
1750000,-734.4902239344793,-742.6576358863852
1755000,-733.7936577452283,-737.94659805311
1760000,-728.9096201065813,-733.8289437422961
1765000,-727.3410578791397,-738.6330763361564
1770000,-738.5253272739999,-743.5108062347067
1775000,-735.6382951679411,-743.7886231013943
1780000,-746.0517932257713,-755.0376496941204
1785000,-745.0162213592338,-752.928036398259
1790000,-742.1062140147448,-751.4854783443445
1795000,-732.9574314140436,-746.2171687377995
1800000,-733.7532444184337,-740.2537659225693
1805000,-728.9948471509431,-738.996217889823
1810000,-725.6741126330705,-734.6560858068032
1815000,-720.2146570488285,-730.7197096602107
1820000,-721.8261165258072,-735.3273808707972
1825000,-719.7613813720696,-728.1009297985494
1830000,-723.1282829542328,-729.7916214431432
1835000,-730.340318424019,-738.7077566473931
1840000,-725.5285338787168,-735.5964861212676
1845000,-717.9571488244236,-729.499187688064
1850000,-720.8992356005198,-729.0724457091954
1855000,-721.3508127721383,-729.1836276871416
1860000,-717.9629523404748,-729.3692122661678
1865000,-724.1195699713915,-730.9412420403928
1870000,-717.1891309828453,-721.6782721891531
1875000,-709.5310074824807,-713.6763375862022
1880000,-703.0217662604804,-707.4665220533968
1885000,-702.4617433726646,-706.8513641577839
1890000,-695.4842056596299,-703.3958685125554
1895000,-696.8754069946557,-701.795109126015
1900000,-694.4213153097872,-705.0039811750027
1905000,-687.0135510314581,-696.9945494535071
1910000,-684.0999866542231,-701.4544318920797
1915000,-684.3882031170941,-698.5420009353377
1920000,-680.8503589847311,-690.987852062925
1925000,-685.366537118076,-694.0271986468773
1930000,-677.7572806204179,-684.8735210238935
1935000,-672.1476996412839,-686.3243645659937
1940000,-670.3740818362733,-681.6301017826688
1945000,-675.691169863099,-682.8896843845744
1950000,-681.9741532189948,-690.9096063457025
1955000,-682.8408777811485,-689.1807431793018
1960000,-673.5713380744107,-681.669688265477
1965000,-679.0097268354211,-689.4694776953753
1970000,-680.0760255233112,-688.3978669038559
1975000,-691.9821551349215,-698.7915310039932
1980000,-693.4411155184146,-701.1675276666974
1985000,-691.3383020624472,-697.6495524358272
1990000,-691.2363469414131,-698.0716284086195
1995000,-690.7812415178489,-694.8693523362257
2000000,-694.696449083986,-696.0838098078816
2005000,-687.1539313089436,-691.5513539446004
2010000,-686.8979999350138,-689.9055095572545
2015000,-684.5967429197483,-692.0037827989311
2020000,-685.3893160962856,-691.897451985787
2025000,-683.2427382728713,-689.4285724982257
2030000,-690.0149185616275,-692.8739871863905
2035000,-690.0571834491411,-693.1376795250286
2040000,-686.945200226058,-691.931025690917
2045000,-685.9519775398254,-694.1174881476067
