timestep,real_det_return,real_sto_return
2342912,84.99763460143552,85.48200853135727
2351104,87.87855014513764,88.42763101793958
2359296,85.00410954464563,85.08529090536257
2367488,87.02714030272304,91.38140071205869
2375680,92.95507676698051,95.40453138146188
2383872,95.91823934335135,98.12618939118086
2392064,94.00170402051029,97.19016667868871
2400256,97.00563241349064,96.02589079496485
2408448,108.92902155224105,107.96170308277019
2416640,117.91505337599202,125.96051052453925
2424832,125.01988208889824,129.00362876472911
2433024,138.8862219607813,152.10149339911294
2441216,171.95077993932983,237.09688567833027
2449408,192.9510506918173,278.71632817339014
2457600,379.72983072962995,609.2566761275906
2465792,1005.0095881451376,851.693200811018
2473984,1005.4450405562177,848.6698019491653
2482176,1006.0078994353893,855.6688983830409
2490368,1006.6353080855151,1006.7582806595989
2498560,1006.7797462228722,1007.2017758534496
2506752,1007.5087789275633,1007.7075370374307
2514944,1007.8812921638091,1008.600820973151
2523136,1008.2675400920691,1008.6700134117461
2531328,1008.5664045899882,1009.270931475877
2539520,1009.0397422706462,1009.4990407468589
2547712,1009.4483207512876,1009.4322467112297
2555904,1010.0400928493594,1010.7868267699912
2564096,1011.1238361682341,1011.3541611946928
2572288,1012.3362420621412,1012.5630948517419
2580480,1013.4656946021611,1013.3381017047107
2588672,1013.6240258577833,1014.489282932889
2596864,1013.9588734741241,1014.5475743170391
2605056,1013.8387381749584,1013.9031660883741
2613248,1013.8913198834194,1013.819490403884
2621440,1014.1662883610697,1014.192528638494
2629632,1014.2262149049817,1014.2824538310466
2637824,1014.159112569334,1014.1984345896266
2646016,1013.9825560612499,1013.7249600577907
2654208,1013.9032079290271,1014.1899469254965
2662400,1014.0937985474593,1014.3430799870661
2670592,1014.1906583502898,1014.329483658754
2678784,1014.3651795289437,1014.5912630988958
2686976,1014.2363418233359,1014.2632953149289
2695168,1014.1966775151429,1014.2045377156535
2703360,1014.1979628718693,1014.1683820614529
2711552,1014.4327839237807,1014.5635324605666
2719744,1014.4732007683775,1014.6082345321131
2727936,1014.5952058452207,1014.4259274756885
2736128,1014.5273512126474,1014.4960499122415
